id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
KTNkCs2jtOtEwgdqEjqU_g,kaiten-sushi-bar-rio-de-janeiro,Kaiten Sushi Bar,https://s3-media2.fl.yelpcdn.com/bphoto/16d1-Qrz1Xak41xhX0uwHA/o.jpg,False,https://www.yelp.com/biz/kaiten-sushi-bar-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -22.9029808, 'longitude': -43.1768188}",[],,"{'address1': 'R. do Ouvidor 77 lj A', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20040-031', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. do Ouvidor 77 lj A', 'Rio de Janeiro - RJ 20040-031', 'Brazil']}",+552138523919,+55 21 3852-3919,8656.349312426255
yrJQs8t9Bii8qzQb_5Fu3A,balada-mix-rio-de-janeiro-2,Balada Mix,https://s3-media1.fl.yelpcdn.com/bphoto/JUh_BQ4aUioDAHbHQGhrSQ/o.jpg,False,https://www.yelp.com/biz/balada-mix-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,7,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.5,"{'latitude': -23.0092489, 'longitude': -43.3065646}",[],$$,"{'address1': 'Av. Érico Veríssimo, 843', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22621-180', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Érico Veríssimo, 843', 'Rio de Janeiro - RJ 22621-180', 'Brazil']}",+552124922920,+55 21 2492-2920,9893.19107277354
JauVtXzR-w-jyJ7AGqiWiQ,moria-grill-rio-de-janeiro,Moria Grill,https://s3-media2.fl.yelpcdn.com/bphoto/4TsBV_vm-OEMwpELX2OBJA/o.jpg,False,https://www.yelp.com/biz/moria-grill-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,"{'latitude': -22.9001102, 'longitude': -43.281189}",[],,"{'address1': 'R. Silva Rabelo 61 lj ABC', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20735-080', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Silva Rabelo 61 lj ABC', 'Rio de Janeiro - RJ 20735-080', 'Brazil']}",+552125933747,+55 21 2593-3747,4670.055242928298
3dd3e4Ol8eomDxr5v9tPeA,escooldidinho-rio-de-janeiro,Escooldidinho,https://s3-media3.fl.yelpcdn.com/bphoto/xU-oNLLUPaCI96hi0jcrUw/o.jpg,False,https://www.yelp.com/biz/escooldidinho-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",3.0,"{'latitude': -22.91208, 'longitude': -43.21135}",[],,"{'address1': 'R. Joaquim Palhares, 513', 'address2': '', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20260-080', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Joaquim Palhares, 513', 'Rio de Janeiro - RJ 20260-080', 'Brazil']}",+5521999989269,+55 21 99998-9269,5058.033835514725
p48mLzzcPnk57Q3Mu5EfhQ,formato-rio-de-janeiro,Formato,https://s3-media1.fl.yelpcdn.com/bphoto/BHgwuooxxQq6woo27xPuOQ/o.jpg,False,https://www.yelp.com/biz/formato-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': -22.9508179107656, 'longitude': -43.1846969945841}",[],$$$,"{'address1': 'R. Nelsom Mandela, 100 - 122', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Nelsom Mandela, 100 - 122', 'Rio de Janeiro - RJ', 'Brazil']}",+552137983585,+55 21 3798-3585,7387.85253360282
E6n7qSpI7_htFxAlXxa3kA,al-legno-pizzaria-rio-de-janeiro,Al Legno Pizzaria,,False,https://www.yelp.com/biz/al-legno-pizzaria-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': -22.9225468, 'longitude': -43.2481553}",[],$$$$,"{'address1': 'Rua Maxwell 465', 'address2': None, 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20541-100', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Maxwell 465', 'Rio de Janeiro - RJ 20541-100', 'Brazil']}",+552122686970,+55 21 2268-6970,1463.2481020740238
DKN9FLxpTcyA0_t249TPoQ,casa-da-ostra-rio-de-janeiro,Casa da Ostra,https://s3-media2.fl.yelpcdn.com/bphoto/cYajCMh87iiuH2-yvhky_Q/o.jpg,False,https://www.yelp.com/biz/casa-da-ostra-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,7,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': -22.9177895, 'longitude': -43.2296982}",[],$$$,"{'address1': 'R. Barão de Mesquita, 58', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20540-006', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Barão de Mesquita, 58', 'Rio de Janeiro - RJ 20540-006', 'Brazil']}",+552122541925,+55 21 2254-1925,3136.9494615304684
W_tOTQLyBkv70bMYj1rw0g,parme-pizzaria-rio-de-janeiro-8,Parme Pizzaria,https://s3-media3.fl.yelpcdn.com/bphoto/UYW9r1O4ipt0xM-N8MzkZA/o.jpg,False,https://www.yelp.com/biz/parme-pizzaria-rio-de-janeiro-8?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': -22.9209995, 'longitude': -43.2553787}",[],$$,"{'address1': 'Pça. Barão de Drumond 10', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20560-020', 'country': 'BR', 'state': 'RJ', 'display_address': ['Pça. Barão de Drumond 10', 'Rio de Janeiro - RJ 20560-020', 'Brazil']}",+552138795050,+55 21 3879-5050,2078.812339408571
pB2m7NzKhjFvkbWlF76mbA,joaquim-e-terezinha-rio-de-janeiro,Joaquim e Terezinha,https://s3-media3.fl.yelpcdn.com/bphoto/xxIAwT19KJe2MpkdKQudfw/o.jpg,False,https://www.yelp.com/biz/joaquim-e-terezinha-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.91908, 'longitude': -43.21385}",[],$,"{'address1': 'R. Almirante Gavião, 11', 'address2': 'Loja C-D', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20260-200', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Almirante Gavião, 11', 'Loja C-D', 'Rio de Janeiro - RJ 20260-200', 'Brazil']}",+552122548292,+55 21 2254-8292,4494.690780547901
dR3Cim8Qxsdo3Wpssy5MHQ,bar-do-gengibre-rio-de-janeiro,Bar do Gengibre,https://s3-media2.fl.yelpcdn.com/bphoto/CYaYKbSN5vDjvdgFMIirsw/o.jpg,False,https://www.yelp.com/biz/bar-do-gengibre-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,5,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.5,"{'latitude': -22.8990748, 'longitude': -43.1767623}",[],$,"{'address1': 'R. visconde de itaborai, 10', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20010-060', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. visconde de itaborai, 10', 'Rio de Janeiro - RJ 20010-060', 'Brazil']}",,,8880.461233007085
6bOpGQ7iKoanEJJwOtufFQ,mamma-jamma-rio-de-janeiro-8,Mamma Jamma,https://s3-media3.fl.yelpcdn.com/bphoto/0mHnWdiyT7TSfyLP33aAqg/o.jpg,False,https://www.yelp.com/biz/mamma-jamma-rio-de-janeiro-8?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': -22.9535997, 'longitude': -43.1784097}",[],,"{'address1': 'R. General Severiano, 97', 'address2': None, 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22290-040', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. General Severiano, 97', 'Rio de Janeiro - RJ 22290-040', 'Brazil']}",+552132986801,+55 21 3298-6801,8147.554853111833
duTSETeotGWndD4W2VnTXw,reserva-t-t-burger-rio-de-janeiro-4,Reserva T.T. Burger,https://s3-media4.fl.yelpcdn.com/bphoto/zGaIFoD3VQgyKCVryrY_BA/o.jpg,False,https://www.yelp.com/biz/reserva-t-t-burger-rio-de-janeiro-4?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,17,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': -22.9857158690566, 'longitude': -43.2274765606702}",[],$$,"{'address1': 'Av. Ataulfo de Paiva, 1240', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22440-035', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Ataulfo de Paiva, 1240', 'Rio de Janeiro - RJ 22440-035', 'Brazil']}",,,6354.965540363777
Bw2NzJF880a5nnfPI76F-Q,fórmula-1-rio-de-janeiro,Fórmula 1,https://s3-media2.fl.yelpcdn.com/bphoto/TNd5ZLZstdMviOQodVwJ8Q/o.jpg,False,https://www.yelp.com/biz/f%C3%B3rmula-1-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.9023075, 'longitude': -43.1790504}",[],$,"{'address1': 'R. da Alfândega, 67', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20070-003', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. da Alfândega, 67', 'Rio de Janeiro - RJ 20070-003', 'Brazil']}",+552122214020,+55 21 2221-4020,8511.261010332933
6Xo2NK7XuFzopPyEsD39dA,bar-d-hôtel-rio-de-janeiro-3,Bar D´Hôtel,https://s3-media1.fl.yelpcdn.com/bphoto/_XAi2vh_oXsugl7NBAzszg/o.jpg,False,https://www.yelp.com/biz/bar-d-h%C3%B4tel-rio-de-janeiro-3?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,15,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': -22.9868561, 'longitude': -43.2226373}",[],$$$,"{'address1': 'Av. Delfim Moreira, 696', 'address2': None, 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '22441-000', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Delfim Moreira, 696', 'Rio de Janeiro - RJ 22441-000', 'Brazil']}",+552121721112,+55 21 2172-1112,6696.762230373388
DQnyhP1kWQREH0pUCZX-FA,frigideira-e-cia-rio-de-janeiro,Frigideira e Cia,https://s3-media2.fl.yelpcdn.com/bphoto/xC52tMlO5ISC05muSzNC8Q/o.jpg,False,https://www.yelp.com/biz/frigideira-e-cia-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -22.875351, 'longitude': -43.3389587}",[],$,"{'address1': 'R. Carolina Machado 484 lj B', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '21351-021', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Carolina Machado 484 lj B', 'Rio de Janeiro - RJ 21351-021', 'Brazil']}",+552124521031,+55 21 2452-1031,10834.330882263972
5d5S0lnJwU8Qu4vdkAx60w,salsalito-gastronomia-rio-de-janeiro-2,Salsalito Gastronomia,https://s3-media1.fl.yelpcdn.com/bphoto/XGz6dIrjdNjm_9tO5eRleQ/o.jpg,False,https://www.yelp.com/biz/salsalito-gastronomia-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': -22.94258, 'longitude': -43.1813}",[],,"{'address1': 'Praia de Botafogo, 228', 'address2': 'Loja 117-119', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '22250-906', 'country': 'BR', 'state': 'RJ', 'display_address': ['Praia de Botafogo, 228', 'Loja 117-119', 'Rio de Janeiro - RJ 22250-906', 'Brazil']}",+552125545342,+55 21 2554-5342,7559.20719889491
9na9Sri4bouMtXo6WZ53dg,fazendola-rio-de-janeiro,Fazendola,https://s3-media2.fl.yelpcdn.com/bphoto/NAqhpVl3LLZQd_Ohsbjw1Q/o.jpg,False,https://www.yelp.com/biz/fazendola-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,32,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'rodizios', 'title': 'Rodizios'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': -22.9852375250766, 'longitude': -43.1967880643416}",[],$$,"{'address1': 'R. Jangadeiros, 14', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22420-010', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Jangadeiros, 14', 'Rio de Janeiro - RJ 22420-010', 'Brazil']}",+552122479600,+55 21 2247-9600,8190.925801132845
dRn-PGZx5yoFTYJu35dy3w,nerys-rio-de-janeiro,Nery's,https://s3-media2.fl.yelpcdn.com/bphoto/83FQeRH822FjFeHn6BbPTA/o.jpg,False,https://www.yelp.com/biz/nerys-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,"{'latitude': -22.8998105992602, 'longitude': -43.222936950624}",[],$,"{'address1': 'Av. Exército, 17', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20910-025', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Exército, 17', 'Rio de Janeiro - RJ 20910-025', 'Brazil']}",,,5021.063844395998
fEtFaHK8jYdWwvvoMsR5TQ,ráscal-rio-de-janeiro-2,Ráscal,https://s3-media2.fl.yelpcdn.com/bphoto/pkIKHNU4rp3avX5KfvkjUw/o.jpg,False,https://www.yelp.com/biz/r%C3%A1scal-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': -22.9568873815846, 'longitude': -43.1768042966724}",[],$$,"{'address1': 'Av. Lauro Sodré, 445', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22290-070', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Lauro Sodré, 445', 'Rio de Janeiro - RJ 22290-070', 'Brazil']}",+552138730339,+55 21 3873-0339,8350.575337921802
KxU_XLF2uqhiPrlQ4PXISA,sushinaka-rio-de-janeiro,Sushinaka,https://s3-media2.fl.yelpcdn.com/bphoto/zjkNoqTLe6QfhDJI0HDFCQ/o.jpg,False,https://www.yelp.com/biz/sushinaka-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': -22.9739666446478, 'longitude': -43.2052253186703}",[],,"{'address1': 'Av. Epitácio Pessoa, 3350', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22471003', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Epitácio Pessoa, 3350', 'Rio de Janeiro - RJ 22471003', 'Brazil']}",+552139011502,+55 21 3901-1502,6707.506600937462
kKSz7i6LqSbdNJEvUbeiGg,adega-do-pimenta-rio-de-janeiro-2,Adega do Pimenta,,False,https://www.yelp.com/biz/adega-do-pimenta-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'german', 'title': 'German'}]",4.5,"{'latitude': -22.90709, 'longitude': -43.18193}",[],$$,"{'address1': 'Praça Tiradentes, 6', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20060-070', 'country': 'BR', 'state': 'RJ', 'display_address': ['Praça Tiradentes, 6', 'Rio de Janeiro - RJ 20060-070', 'Brazil']}",+552125075293,+55 21 2507-5293,8074.777485912892
Gka5PAwQoPrWiABw4Ev5TA,tapi-carioca-rio-de-janeiro,Tapi Carioca,https://s3-media3.fl.yelpcdn.com/bphoto/6Dx0bAMfiuQ2gPg1gQwGMg/o.jpg,False,https://www.yelp.com/biz/tapi-carioca-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': -22.9228455972843, 'longitude': -43.2347276061773}",[],$,"{'address1': 'Tijuca off Shopping', 'address2': 'R. Engenheiro Enaldo Cravo Peixoto, 285', 'address3': 'Loja A', 'city': 'Rio de Janeiro', 'zip_code': '20540-003', 'country': 'BR', 'state': 'RJ', 'display_address': ['Tijuca off Shopping', 'R. Engenheiro Enaldo Cravo Peixoto, 285', 'Loja A', 'Rio de Janeiro - RJ 20540-003', 'Brazil']}",+552130853067,+55 21 3085-3067,2399.121856257195
6-N7Flhh9zarSU95WfpCNg,skylab-rio-de-janeiro,Skylab,https://s3-media3.fl.yelpcdn.com/bphoto/bNTstJLxVyqRR1XSbVQ5bA/o.jpg,False,https://www.yelp.com/biz/skylab-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -22.9774494, 'longitude': -43.1888504}",[],,"{'address1': 'Av. Atlântica 3264 - 30', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22070-001', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Atlântica 3264 - 30', 'Rio de Janeiro - RJ 22070-001', 'Brazil']}",+552121061500,+55 21 2106-1500,8281.968297012485
70B0rY7nq2pKQB6xA1YyMQ,d-amici-ristorante-rio-de-janeiro,D'Amici Ristorante,https://s3-media4.fl.yelpcdn.com/bphoto/XdSQCY8FW0GOloo3ZWYx2A/o.jpg,False,https://www.yelp.com/biz/d-amici-ristorante-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,6,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': -22.963598, 'longitude': -43.172552}",[],$$$,"{'address1': 'R. Antônio Vieira, 18', 'address2': 'Leme', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '22010-100', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Antônio Vieira, 18', 'Leme', 'Rio de Janeiro - RJ 22010-100', 'Brazil']}",+552125414477,+55 21 2541-4477,9008.797135665043
LXPqOTVQd_Wh9DmEFTNXdA,quiosque-arab-rio-de-janeiro,Quiosque Arab,https://s3-media1.fl.yelpcdn.com/bphoto/heUFUfF34_Zg3fxCuvDyFQ/o.jpg,False,https://www.yelp.com/biz/quiosque-arab-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,8,"[{'alias': 'arabian', 'title': 'Arabic'}]",4.0,"{'latitude': -22.972191, 'longitude': -43.216216}",[],$$,"{'address1': 'Av. Borges de Medeiros, s/n', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22470-003', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Borges de Medeiros, s/n', 'Rio de Janeiro - RJ 22470-003', 'Brazil']}",+552125400747,+55 21 2540-0747,5760.289774597647
NO48bBroqfGWFqa80A_JHg,saara-grill-restaurantes-rio-de-janeiro,Saara Grill Restaurantes,https://s3-media4.fl.yelpcdn.com/bphoto/zwb3DJUly356SyAbSfLW6Q/o.jpg,False,https://www.yelp.com/biz/saara-grill-restaurantes-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,"{'latitude': -22.9051991, 'longitude': -43.1847916}",[],$,"{'address1': 'R. Buenos Aires 271 lj FGHI', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20061-003', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Buenos Aires 271 lj FGHI', 'Rio de Janeiro - RJ 20061-003', 'Brazil']}",+552122240279,+55 21 2224-0279,7711.083739643493
FWumK7Y5rVuV9bFVFrUcBw,saltimbocca-cantina-e-pizzeria-rio-de-janeiro,Saltimbocca Cantina e Pizzeria,,False,https://www.yelp.com/biz/saltimbocca-cantina-e-pizzeria-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': -22.9272556, 'longitude': -43.2446899}",[],,"{'address1': 'Rua Uruguai 218', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20510-061', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Uruguai 218', 'Rio de Janeiro - RJ 20510-061', 'Brazil']}",+552122088899,+55 21 2208-8899,1294.005535319712
JkfY9pX3r066ngv83j3NqQ,casa-de-arte-e-cultura-julieta-de-serpa-rio-de-janeiro,Casa de Arte e Cultura Julieta de Serpa,https://s3-media3.fl.yelpcdn.com/bphoto/T7Bml6Bc3EdS5-cN8fjh_g/o.jpg,False,https://www.yelp.com/biz/casa-de-arte-e-cultura-julieta-de-serpa-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -22.9365101, 'longitude': -43.1742897}",[],$$$$,"{'address1': 'Pr. do Flamengo 340', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22210-030', 'country': 'BR', 'state': 'RJ', 'display_address': ['Pr. do Flamengo 340', 'Rio de Janeiro - RJ 22210-030', 'Brazil']}",+552125511278,+55 21 2551-1278,8224.485565575615
e71YAAKCON85j-semqD1lQ,outback-steakhouse-rio-de-janeiro-7,Outback Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/MuNS3lLNRg_arzLKC7v-hQ/o.jpg,False,https://www.yelp.com/biz/outback-steakhouse-rio-de-janeiro-7?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,20,"[{'alias': 'australian', 'title': 'Australian'}]",4.0,"{'latitude': -22.9224363, 'longitude': -43.2357204}",[],$$,"{'address1': 'Shopping Tijuca', 'address2': 'Av. Maracanã, 987', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20511-000', 'country': 'BR', 'state': 'RJ', 'display_address': ['Shopping Tijuca', 'Av. Maracanã, 987', 'Rio de Janeiro - RJ 20511-000', 'Brazil']}",+552121766168,+55 21 2176-6168,2373.318330250569
